huggingface_ID,Type,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
openai-community/gpt2-large,pretrained,0.744,5.57,20.48,3.25,1.21,1.23,5.66,1.58,pubmed,2,685,5.226006984710693,6.240194797515869,"[685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685]","[5.672697  5.2190943 4.4513683 4.2434707 4.2646456 4.3385277 4.4003086
 4.436396  4.447053  4.436371  4.446211  4.4414706 4.4516044 4.447879
 4.4438977 4.4812284 4.521044  4.5688753 4.584222  4.592325  4.582264
 4.5601344 4.52827   4.5063214 4.5193744 4.517751  4.516014  4.474205
 4.423348  4.3838596 4.3405952 4.2679563 4.136672  3.7894742 3.3119733
 2.9144654 5.226007 ]","[6.719669  6.1137056 4.9590535 4.695546  4.7477965 4.867062  4.9660826
 5.0274973 5.0525455 5.049302  5.075841  5.0837936 5.110585  5.114919
 5.1171865 5.177298  5.238953  5.3096385 5.3353486 5.349367  5.3375144
 5.307026  5.2627816 5.231096  5.2523527 5.25057   5.2477818 5.186758
 5.1118174 5.0542345 4.9926167 4.8915358 4.7142153 4.249521  3.6404316
 3.1823447 6.240195 ]"
openai-community/gpt2-large,pretrained,0.744,5.57,20.48,3.25,1.21,1.23,5.66,1.58,imdb,2,676,5.281999588012695,6.355213642120361,"[676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676]","[5.535527  5.088063  4.323204  4.041123  4.0400457 4.1048946 4.1920056
 4.267694  4.321096  4.37365   4.422657  4.460569  4.4952145 4.5012465
 4.549739  4.614505  4.6570144 4.7279778 4.771628  4.802164  4.8143663
 4.830685  4.837211  4.8278003 4.825519  4.8232937 4.8157983 4.798885
 4.756582  4.6831255 4.5877357 4.4436035 4.28396   3.819683  3.2835636
 2.8701816 5.2819996]","[6.4733467 5.9411983 4.7814884 4.440196  4.467618  4.575396  4.7063613
 4.822203  4.9075665 4.9921875 5.074482  5.1409636 5.201594  5.218973
 5.296141  5.3963313 5.4633827 5.570883  5.637711  5.685663  5.7042427
 5.7250257 5.7311406 5.7125854 5.707535  5.703258  5.6921883 5.6641335
 5.597739  5.4911017 5.35561   5.1507044 4.9296837 4.304501  3.6175845
 3.1427226 6.3552136]"
openai-community/gpt2-large,pretrained,0.744,5.57,20.48,3.25,1.21,1.23,5.66,1.58,squad,2,604,4.268494129180908,4.874466896057129,"[604 604 604 603 596 592 591 593 595 587 579 576 581 589 593 598 602 604
 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604
 604]","[5.0846086 4.518348  3.906079  3.661563  3.616633  3.6637113 3.658597
 3.647629  3.6552944 3.5900042 3.5791016 3.5963955 3.67525   3.6571813
 3.6274354 3.7485037 3.9228015 3.971944  4.094424  4.2451396 4.3600125
 4.418363  4.44307   4.4582047 4.448748  4.407835  4.377816  4.389462
 4.3771935 4.298057  4.227554  4.2071466 4.072388  3.8754303 3.5351572
 3.4332094 4.268494 ]","[5.7056375 5.1658096 4.161035  3.8834    3.8619385 3.9399242 3.958915
 3.9631994 3.9831076 3.9166315 3.9184413 3.955662  4.082422  4.0720797
 4.0424395 4.2125316 4.4560337 4.530225  4.6975684 4.891939  5.0580754
 5.1515594 5.192026  5.210672  5.2008276 5.1444683 5.1037135 5.121485
 5.1073346 4.999666  4.907231  4.8813367 4.6991234 4.435419  3.9824567
 3.8614345 4.874467 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,wikipedia,0,687,5.271588325500488,6.356489658355713,"[687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687
 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687 687
 687 687 687 687 687 687 687 687 687 687 687 687 687]","[5.6318197 4.4930573 3.749466  3.4622517 3.4606454 3.509243  3.6059532
 3.7055938 3.800968  3.8728526 3.9257753 3.958873  3.9952447 4.032145
 4.0618987 4.102813  4.148089  4.184444  4.2399025 4.2861347 4.3340397
 4.3886447 4.430832  4.494486  4.542148  4.5711203 4.61007   4.6463323
 4.6686234 4.6753726 4.658256  4.6305156 4.6148176 4.5979643 4.5749717
 4.540081  4.4865637 4.4296427 4.389169  4.342902  4.286642  4.2267485
 4.1592116 4.077062  3.9735775 3.7489963 3.386227  3.1174834 5.2715883]","[6.837762  5.1567645 4.1836405 3.8279345 3.8289633 3.8934603 4.017723
 4.1434245 4.259281  4.3558645 4.429514  4.4767494 4.5258374 4.5765767
 4.6157284 4.6722927 4.7363315 4.7851024 4.860604  4.9208045 4.985415
 5.060324  5.1171284 5.20355   5.2666807 5.301874  5.353705  5.395821
 5.4162655 5.418231  5.382364  5.3345633 5.3060017 5.2719398 5.2275567
 5.1689067 5.083292  4.9900517 4.9206023 4.842704  4.7547493 4.6615047
 4.564224  4.45097   4.3193274 4.057673  3.6391659 3.337003  6.3564897]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,pubmed,0,588,5.248286724090576,6.337378978729248,"[588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588
 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588
 588 588 588 588 588 588 588 588 588 588 588 588 588]","[5.709161  4.542016  3.7721846 3.4562535 3.4956555 3.5865507 3.673919
 3.7625213 3.834855  3.8895466 3.9168093 3.9284172 3.9479177 3.975024
 4.0104117 4.0468473 4.0888386 4.1171494 4.154169  4.1975102 4.2321305
 4.2694006 4.3020406 4.338091  4.367109  4.3824153 4.4222374 4.443599
 4.4469833 4.4481225 4.387141  4.383586  4.3618946 4.330695  4.3004103
 4.262459  4.212073  4.176773  4.138891  4.117259  4.0682206 4.009523
 3.945325  3.8813167 3.7738857 3.56742   3.2573404 3.0174193 5.2482867]","[7.023528  5.288654  4.2550483 3.8457553 3.89988   4.01681   4.130894
 4.2458496 4.3312407 4.403445  4.441942  4.456934  4.4832315 4.5205827
 4.5681744 4.618163  4.6763906 4.713111  4.7631326 4.8214083 4.868692
 4.9187856 4.962852  5.0104723 5.049738  5.0671453 5.1203594 5.143309
 5.1400294 5.1341267 5.0368614 5.0185432 4.9769416 4.9207196 4.8662653
 4.801221  4.7216806 4.6597023 4.596678  4.55621   4.481759  4.3950996
 4.3036313 4.2142916 4.0809617 3.8383782 3.4799037 3.2142594 6.337379 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,imdb,0,558,5.29281759262085,6.471803188323975,"[558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558
 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558 558
 558 558 558 558 558 558 558 558 558 558 558 558 558]","[5.598567  4.4354353 3.646643  3.3147988 3.3025112 3.3679483 3.4357328
 3.5236192 3.6197767 3.67825   3.7226129 3.7670877 3.8231602 3.8728256
 3.9193404 3.975124  4.0346794 4.078616  4.1320705 4.182304  4.2345495
 4.284529  4.3309207 4.399517  4.450594  4.4949627 4.5456305 4.5831695
 4.631631  4.6724706 4.682275  4.6850863 4.6845584 4.68478   4.6685653
 4.6433334 4.5988493 4.524317  4.4695706 4.420492  4.3738813 4.2896757
 4.2214894 4.124166  4.0174675 3.8076854 3.444398  3.2388818 5.2928176]","[6.832398  5.1352844 4.0862927 3.6684685 3.6589189 3.747819  3.8424332
 3.9591362 4.0772967 4.159608  4.2236195 4.2881618 4.366872  4.4366717
 4.5007186 4.5795712 4.6657944 4.7275014 4.8022285 4.8713646 4.946005
 5.0164537 5.0804477 5.1763673 5.246219  5.305816  5.3748207 5.417917
 5.4775295 5.525161  5.523281  5.5168223 5.5066943 5.493879  5.4522815
 5.4029055 5.3247643 5.20888   5.1181397 5.039591  4.967391  4.8453283
 4.748138  4.6187716 4.4815197 4.2227345 3.7769299 3.535532  6.471803 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,squad,0,831,4.4281511306762695,4.948159694671631,"[831 831 831 822 816 815 818 805 795 788 786 792 798 804 813 822 827 831
 831 831 831 831 831 831 831 831 831 831 831 831 831 831 831 831 831 831
 831 831 831 831 831 831 831 831 831 831 831 831 831]","[5.599441  4.5922337 3.8812606 3.6216156 3.6287706 3.6958628 3.758804
 3.8177726 3.893775  3.926988  3.9489746 3.9379938 3.9317293 3.957662
 3.9654486 3.9895444 4.110332  4.167787  4.213151  4.3454075 4.4920115
 4.597127  4.719204  4.7795076 4.804948  4.8370824 4.8738055 4.9484224
 4.9645476 4.9540906 4.8967824 4.876987  4.8276877 4.814623  4.8307014
 4.8179517 4.7808447 4.7567353 4.7196927 4.679336  4.6520896 4.6152253
 4.5861716 4.5821056 4.5356035 4.412955  4.3667    4.278678  4.428151 ]","[6.630191  5.15571   4.218687  3.8976755 3.9160402 4.0087547 4.0978603
 4.1800537 4.278609  4.3322206 4.3680058 4.3632655 4.3665047 4.410426
 4.423741  4.46364   4.6402173 4.720983  4.778019  4.945175  5.1312566
 5.268177  5.425504  5.501999  5.5333323 5.5730577 5.626889  5.7114267
 5.7228527 5.695615  5.620159  5.5882564 5.52879   5.500873  5.514757
 5.4957952 5.449782  5.414961  5.366366  5.3156195 5.278958  5.2308097
 5.1917105 5.1871495 5.1330695 4.9855447 4.9258094 4.773065  4.9481597]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,wikipedia,1,637,5.123092174530029,6.1323747634887695,"[637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637
 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637
 637 637 637 637 637 637 637 637 637 637 637 637 637]","[5.62281   4.4845104 3.6932154 3.4369898 3.4101737 3.4547954 3.5325117
 3.6111367 3.6852014 3.7371564 3.7916405 3.8178027 3.8469265 3.885802
 3.9186182 3.9766316 4.0539446 4.1013985 4.1444635 4.20223   4.263286
 4.3005667 4.3428917 4.404003  4.4405565 4.477598  4.5234594 4.5698643
 4.5921135 4.6099916 4.590375  4.5468183 4.506881  4.4715185 4.4402595
 4.388851  4.308399  4.2528877 4.1939073 4.1193485 4.0375624 3.9472752
 3.8665085 3.7511797 3.6126726 3.386443  3.0493534 2.8444133 5.123092 ]","[6.846972  5.1671286 4.1225944 3.801862  3.7749977 3.8347256 3.9365544
 4.0356107 4.122633  4.191464  4.2642746 4.2998114 4.337656  4.3875594
 4.428932  4.5056295 4.6110215 4.674471  4.733045  4.810446  4.892839
 4.9417515 4.997951  5.0802464 5.1301723 5.177491  5.239134  5.2973833
 5.3195796 5.337458  5.298171  5.2253127 5.158091  5.0975313 5.0403504
 4.9544907 4.83052   4.7368703 4.641264  4.525865  4.4050703 4.2765594
 4.1637487 4.012692  3.841008  3.5798888 3.2019753 2.9816298 6.132375 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,pubmed,1,685,5.379589557647705,6.502946376800537,"[685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685 685 685 685 685 685 685 685 685 685 685 685 685]","[5.862043  4.8045497 3.9904711 3.6598947 3.693201  3.7873852 3.8756063
 3.9512906 4.019117  4.0700355 4.1032963 4.1144614 4.139785  4.165353
 4.1921973 4.226216  4.2711554 4.3063645 4.3543634 4.39509   4.4366164
 4.4844117 4.521423  4.567963  4.604052  4.629775  4.675809  4.7031198
 4.713679  4.7174892 4.669197  4.6688614 4.6535316 4.62386   4.592552
 4.5574865 4.5137105 4.4772806 4.44112   4.407531  4.3556614 4.3089843
 4.258589  4.194471  4.0865664 3.882314  3.5661592 3.3365047 5.3795896]","[7.2219334 5.6092677 4.5081544 4.0795774 4.1291347 4.2548237 4.3732057
 4.4731903 4.5562215 4.624768  4.6723413 4.688208  4.7243724 4.7614856
 4.799133  4.8471103 4.911767  4.959836  5.0259733 5.0816274 5.1388474
 5.2039175 5.2540627 5.316533  5.3651214 5.397689  5.4598293 5.491438
 5.497049  5.4936733 5.410712  5.397013  5.364062  5.309066  5.2519426
 5.1887903 5.1172175 5.052169  4.9911475 4.936169  4.8571854 4.786827
 4.7132072 4.624677  4.4886746 4.2435303 3.8700402 3.6062963 6.5029464]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,imdb,1,570,5.292842388153076,6.431200981140137,"[570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570
 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570
 570 570 570 570 570 570 570 570 570 570 570 570 570]","[5.6509585 4.4113393 3.624253  3.2665503 3.2685466 3.3323998 3.4154413
 3.496663  3.591974  3.6568282 3.7027874 3.742773  3.7859666 3.8350372
 3.8781657 3.9388907 3.993878  4.0393376 4.089258  4.1416945 4.1933136
 4.2446685 4.285592  4.351509  4.414323  4.4575195 4.5155745 4.540564
 4.5844736 4.6162887 4.607857  4.590669  4.5728416 4.556304  4.5126686
 4.4686303 4.4127655 4.332675  4.2701116 4.209973  4.1419954 4.037225
 3.9526544 3.841867  3.7177293 3.4962628 3.145569  2.9361346 5.2928424]","[6.8805456 5.078508  4.0459146 3.598214  3.604538  3.687602  3.7975574
 3.9029355 4.0163684 4.104279  4.1687083 4.2241225 4.2834578 4.35164
 4.4106183 4.495432  4.573764  4.6372128 4.705596  4.7782345 4.8499446
 4.921039  4.9765534 5.0674376 5.154004  5.211772  5.29111   5.318834
 5.3709702 5.407045  5.378599  5.337987  5.2987094 5.257523  5.175009
 5.0928836 4.990984  4.859899  4.749779  4.6483984 4.5418167 4.3913965
 4.2715225 4.1273804 3.976205  3.7271163 3.3389428 3.1183126 6.431201 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,squad,1,825,5.0858073234558105,5.976073265075684,"[825 825 825 822 819 819 821 825 825 825 825 825 825 825 825 825 825 825
 825 825 825 825 825 825 825 825 825 825 825 825 825 825 825 825 825 825
 825 825 825 825 825 825 825 825 825 825 825 825 825]","[5.654083  4.603965  3.8742704 3.5665722 3.5418785 3.5738502 3.655294
 3.735947  3.8210967 3.865848  3.890347  3.9179926 3.9357224 3.974519
 3.9886773 4.0157566 4.1155424 4.171689  4.2283683 4.3793836 4.523782
 4.608631  4.713167  4.767295  4.7989883 4.8330274 4.8836637 4.945588
 4.966837  4.978674  4.943383  4.9246435 4.887231  4.859738  4.8419294
 4.811061  4.762015  4.7310905 4.686525  4.628607  4.581413  4.523357
 4.481904  4.4236693 4.345859  4.198036  4.072923  3.9933665 5.0858073]","[6.760522  5.2432246 4.271415  3.8863697 3.8632746 3.9075322 4.016221
 4.119318  4.224523  4.28715   4.3241982 4.363764  4.3911376 4.4463897
 4.4662933 4.506546  4.6489615 4.7247815 4.7956223 4.98781   5.162647
 5.2714205 5.401565  5.472369  5.515637  5.5580873 5.630152  5.695414
 5.713619  5.714468  5.662877  5.628826  5.5786114 5.527981  5.489724
 5.439521  5.372597  5.322895  5.2572403 5.1783886 5.107629  5.025975
 4.9621706 4.8874426 4.788847  4.6123595 4.448372  4.323588  5.9760733]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,wikipedia,2,683,5.18881893157959,6.237555027008057,"[683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683
 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683 683
 683 683 683 683 683 683 683 683 683 683 683 683 683]","[5.597868  4.5652413 3.8545566 3.5551448 3.5322316 3.5866032 3.6652741
 3.7490764 3.840349  3.903329  3.9609041 3.998445  4.03822   4.079038
 4.1094046 4.147173  4.191298  4.2288594 4.271355  4.3093796 4.3649616
 4.408677  4.448177  4.5057116 4.5460334 4.578284  4.618979  4.656566
 4.6767235 4.680912  4.680115  4.658979  4.6402326 4.618024  4.591866
 4.551929  4.4858775 4.4223824 4.3710227 4.3208237 4.258373  4.197586
 4.1497006 4.0561895 3.941473  3.736245  3.3620532 3.0557137 5.188819 ]","[6.8238473 5.278094  4.331597  3.9534438 3.9294016 4.0043263 4.109035
 4.218921  4.334639  4.4226665 4.504675  4.5580006 4.610914  4.667821
 4.708667  4.7622395 4.825095  4.8775706 4.9373245 4.990461  5.068674
 5.1304893 5.185651  5.2672286 5.3241024 5.367672  5.423827  5.47269
 5.494739  5.494996  5.483348  5.441028  5.403197  5.360007  5.309435
 5.239592  5.132293  5.029033  4.9422555 4.861777  4.768346  4.6753902
 4.603979  4.4776325 4.328106  4.077443  3.629246  3.2713323 6.237555 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,pubmed,2,685,5.3523149490356445,6.460093021392822,"[685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685
 685 685 685 685 685 685 685 685 685 685 685 685 685]","[5.886432  4.777874  3.9878144 3.681771  3.7057788 3.795274  3.876426
 3.9508252 4.0237894 4.0710034 4.0911236 4.0976057 4.1134005 4.138698
 4.160267  4.1897798 4.2323647 4.256319  4.2996755 4.339911  4.380242
 4.4214034 4.451866  4.4847517 4.514059  4.5369277 4.5814266 4.6057186
 4.6115155 4.608411  4.5576024 4.5642467 4.536104  4.5062766 4.466112
 4.421225  4.368522  4.331759  4.293124  4.2731776 4.2242885 4.1706467
 4.113778  4.048672  3.9483244 3.7364035 3.4115996 3.1335545 5.352315 ]","[7.229439  5.55255   4.4958224 4.0983944 4.1337442 4.2507896 4.359834
 4.459484  4.549829  4.6146398 4.645493  4.655719  4.679365  4.716505
 4.747227  4.789094  4.8501525 4.8831205 4.943176  4.9981446 5.055012
 5.1107173 5.152552  5.196741  5.2373943 5.2663665 5.3274307 5.35795
 5.358761  5.3469605 5.2632713 5.2595387 5.210183  5.1574297 5.0897307
 5.0144753 4.9318275 4.868428  4.8058147 4.7688446 4.6955037 4.615833
 4.5341516 4.4442935 4.317776  4.062037  3.6796947 3.3655071 6.460093 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,imdb,2,676,5.448783874511719,6.629524230957031,"[676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676 676 676 676 676 676 676 676 676 676 676 676 676]","[5.7656827 4.5459948 3.771229  3.4149709 3.4207535 3.4745843 3.5526755
 3.6577296 3.751744  3.8268235 3.8879588 3.9226995 3.9794402 4.031041
 4.0805016 4.143296  4.2025623 4.245763  4.3037877 4.35582   4.4070106
 4.4485717 4.4747334 4.5409536 4.5991926 4.628071  4.6724706 4.7134976
 4.7472205 4.7971206 4.7964706 4.7826266 4.7602735 4.743465  4.7085466
 4.661948  4.6017866 4.528048  4.4757996 4.4142704 4.3555236 4.253633
 4.178586  4.067898  3.9367845 3.6954644 3.301765  3.0616481 5.448784 ]","[7.006514  5.22426   4.208741  3.7629588 3.775776  3.8493614 3.9548593
 4.091849  4.20878   4.310546  4.395981  4.445693  4.5244765 4.596777
 4.66473   4.753848  4.839483  4.9006367 4.981733  5.0533295 5.1248083
 5.181849  5.21619   5.3069105 5.3868256 5.4239917 5.4848747 5.5352283
 5.5742126 5.636067  5.6198225 5.587822  5.543826  5.506243  5.440196
 5.3583016 5.257936  5.139091  5.046365  4.947511  4.853405  4.7049227
 4.594782  4.44689   4.282098  4.0005627 3.5482168 3.2817464 6.629524 ]"
openai-community/gpt2-xl,pretrained,1.5,5.09,20.39,2.58,0.98,1.12,4.04,1.46,squad,2,604,3.910661220550537,4.272019863128662,"[604 604 604 604 604 602 603 600 592 585 579 576 577 578 579 581 585 589
 597 601 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604
 604 604 604 604 604 604 604 604 604 604 604 604 604]","[5.1789055 4.1568584 3.470191  3.2187955 3.211733  3.2515435 3.2885506
 3.3139024 3.3733034 3.3900468 3.391488  3.3976235 3.3978374 3.43027
 3.4250095 3.4579568 3.5674179 3.6269965 3.67232   3.7915437 3.8986366
 3.9940236 4.1290083 4.175306  4.1989017 4.2419877 4.2914424 4.37566
 4.3980823 4.4066176 4.373587  4.3523946 4.3166656 4.3126345 4.325813
 4.324021  4.2896333 4.2558374 4.2098603 4.139772  4.1095414 4.0597167
 4.0522385 4.0361814 3.9987524 3.8903704 3.8772104 3.8336015 3.9106612]","[6.044164  4.647621  3.7768428 3.482425  3.481934  3.5355358 3.584194
 3.6160889 3.6805634 3.7047577 3.7084749 3.7223837 3.7271078 3.7715445
 3.760663  3.8069363 3.961115  4.0391593 4.0933475 4.240038  4.3741646
 4.495524  4.669036  4.7278113 4.7561    4.808671  4.877526  4.9802704
 5.0028443 5.002263  4.9543724 4.923246  4.8809037 4.8671756 4.88034
 4.8821135 4.8393083 4.7921624 4.731915  4.640485  4.601513  4.536987
 4.528841  4.511965  4.4695687 4.3454084 4.3304214 4.2400627 4.27202  ]"
deepseek-ai/deepseek-llm-7b-base,pretrained,7.0,8.23,21.79,9.77,1.96,3.13,3.76,8.96,wikipedia,0,716,2.4408817291259766,2.5102620124816895,"[293 693 499 586 645 680 702 710 715 716 716 716 716 716 716 716 716 716
 716 716 716 716 716 716 716 716 716 716 716 716 716]","[5.392099  4.356724  4.6223593 4.8135304 5.1018176 5.232169  5.33451
 5.5071354 5.6241474 5.7101083 5.7288675 5.701016  5.7138624 5.7491355
 5.710239  5.73345   5.701158  5.6754436 5.6563587 5.6516385 5.5711617
 5.4322224 5.364792  5.1588697 5.0806923 4.9516845 4.9573703 4.946424
 4.7632546 4.6608386 2.4408817]","[6.952047  5.1960545 5.5667663 5.8334713 6.262903  6.4469733 6.59618
 6.8512106 7.0215163 7.1444187 7.1618986 7.1046495 7.1220665 7.179467
 7.1222935 7.1515646 7.0991993 7.0590773 7.030169  7.0238867 6.9045877
 6.6850224 6.581222  6.2527366 6.1274476 5.9139643 5.929204  5.91164
 5.636083  5.4932876 2.510262 ]"
deepseek-ai/deepseek-llm-7b-base,pretrained,7.0,8.23,21.79,9.77,1.96,3.13,3.76,8.96,pubmed,0,595,2.112837314605713,2.1996359825134277,"[326 592 464 516 554 588 595 595 595 595 595 595 595 595 595 595 595 595
 595 595 595 595 595 595 595 595 595 595 595 595 595]","[5.652143  4.638841  4.7346754 4.826274  5.067417  5.212427  5.285126
 5.407178  5.4733205 5.5633    5.587993  5.541224  5.5646496 5.5909505
 5.4946184 5.5253396 5.4807835 5.436559  5.403755  5.3636975 5.3047323
 5.1829195 5.1363354 4.949694  4.9325495 4.789481  4.813576  4.8310084
 4.6928005 4.62187   2.1128373]","[7.345234  5.6292267 5.7445683 5.85896   6.2279506 6.438432  6.5362263
 6.7174964 6.8133116 6.948335  6.9787874 6.9032555 6.9354105 6.9781938
 6.8280888 6.8699045 6.794179  6.7245655 6.6709642 6.6043305 6.5111346
 6.311935  6.2390213 5.940083  5.908883  5.6859226 5.725424  5.755274
 5.5537724 5.454202  2.199636 ]"
deepseek-ai/deepseek-llm-7b-base,pretrained,7.0,8.23,21.79,9.77,1.96,3.13,3.76,8.96,imdb,0,579,2.209623336791992,2.3201828002929688,"[292 565 451 494 521 541 557 570 577 578 579 579 579 579 579 579 579 579
 579 579 579 579 579 579 579 579 579 579 579 579 579]","[5.514754  4.452806  4.6206417 4.7634144 5.0131702 5.11023   5.2102766
 5.3433437 5.486862  5.5570645 5.6035967 5.5774574 5.546708  5.569968
 5.5144744 5.6084075 5.5703936 5.5911064 5.6063833 5.592967  5.556894
 5.4070234 5.33791   5.0657825 4.9245763 4.7665477 4.7695913 4.7304406
 4.5614204 4.510931  2.2096233]","[7.1536427 5.364737  5.6082587 5.8069706 6.178374  6.3191214 6.4645844
 6.6595745 6.8698106 6.9701023 7.033772  6.983943  6.930883  6.9682198
 6.8814716 7.024761  6.959925  6.9965363 7.0227103 7.000701  6.9422283
 6.6969595 6.590207  6.1623106 5.9475346 5.711265  5.723162  5.673001
 5.4256053 5.3525677 2.3201828]"
