huggingface_ID,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,squad,1,847,5.976254463195801,7.460445404052734,"[287 832 518 629 757 832 846 847 847 847 847 847 847 847 847 847 847 847
 847 847 847 847 847 847 847 847 847 847 847 847 847 847 847]","[5.375815  5.245734  5.542313  5.604649  5.6519084 5.7552104 5.836079
 5.8555455 5.910208  5.9238358 5.902925  5.9451327 5.918191  5.796836
 5.745482  5.8595843 5.834414  5.788834  5.8238826 5.8361254 5.8604007
 5.9025154 5.890916  5.891197  5.8397975 5.824565  5.812354  5.7961063
 5.740489  5.687848  5.659752  5.4764647 5.9762545]","[6.980102  6.589757  7.0134625 7.078827  7.0966997 7.205408  7.2994723
 7.311287  7.3793616 7.384316  7.345214  7.4143248 7.380281  7.177487
 7.09163   7.2677126 7.2167664 7.159205  7.197274  7.221148  7.2629833
 7.3409634 7.3010607 7.306251  7.2260656 7.2146606 7.1920443 7.178453
 7.098119  7.0205297 6.9819465 6.6960073 7.4604454]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,wikipedia,2,703,5.8748297691345215,7.3689656257629395,"[299 703 591 676 702 703 703 703 703 703 703 703 703 703 703 703 703 703
 703 703 703 703 703 703 703 703 703 703 703 703 703 703 703]","[5.363634  5.1905317 5.6286736 5.6869407 5.755403  5.8459206 5.902462
 5.8535204 5.86442   5.8603573 5.807055  5.8291726 5.7987514 5.5520062
 5.5277658 5.622076  5.588932  5.5528045 5.615279  5.6460376 5.6777844
 5.720893  5.7229652 5.732273  5.7385235 5.7494283 5.796855  5.7831182
 5.7262855 5.691829  5.6414795 5.501911  5.87483  ]","[6.9561896 6.460532  7.0909643 7.2018776 7.29373   7.4056077 7.485533
 7.3891225 7.3928657 7.376746  7.2782083 7.31284   7.2704144 6.8725815
 6.824291  6.973139  6.914857  6.8726788 6.96272   7.0154796 7.071699
 7.1479588 7.138818  7.1538563 7.160605  7.188384  7.265193  7.246543
 7.1664267 7.1151237 7.039184  6.8259606 7.3689656]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,pubmed,2,656,5.897037982940674,7.419375896453857,"[389 656 623 651 655 656 656 656 656 656 656 656 656 656 656 656 656 656
 656 656 656 656 656 656 656 656 656 656 656 656 656 656 656]","[5.798587  5.5920715 5.828037  5.826228  5.8664923 5.930277  5.9233027
 5.867951  5.851288  5.8281746 5.8074937 5.8350873 5.7760715 5.592009
 5.5579925 5.656618  5.6511254 5.595813  5.683714  5.7049975 5.7439
 5.8087406 5.79363   5.8218    5.8193502 5.820363  5.8459764 5.8188314
 5.760559  5.720317  5.634066  5.5425043 5.897038 ]","[7.6269946 7.1038733 7.4341216 7.4399137 7.4850707 7.563793  7.5463014
 7.4400434 7.4024477 7.3558803 7.3115854 7.3566213 7.2660265 6.9602532
 6.8978286 7.0580444 7.0369687 6.9690356 7.098234  7.1421347 7.211832
 7.3246927 7.2788706 7.326355  7.322341  7.332094  7.373164  7.333886
 7.2457714 7.1839876 7.048231  6.9051213 7.419376 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,imdb,2,666,5.831666946411133,7.288516521453857,"[354 666 630 658 664 666 666 666 666 666 666 666 666 666 666 666 666 666
 666 666 666 666 666 666 666 666 666 666 666 666 666 666 666]","[5.631442  5.4935226 5.8377757 5.883191  5.959836  6.0279694 5.9983377
 5.9934564 5.991581  5.962758  5.9118834 5.936765  5.9202766 5.803542
 5.7796655 5.8774147 5.867636  5.806584  5.8690233 5.877673  5.9262238
 5.965498  5.930006  5.9352636 5.931978  5.9138637 5.9234867 5.871619
 5.798909  5.735937  5.6264296 5.472097  5.831667 ]","[7.363719  6.9392724 7.441349  7.5326037 7.643647  7.7352595 7.6730957
 7.6471415 7.6306667 7.5762625 7.4832673 7.522686  7.5032496 7.306239
 7.260609  7.426303  7.400862  7.319973  7.410661  7.4297953 7.5133696
 7.5852695 7.5133686 7.521145  7.517308  7.496127  7.5072002 7.426113
 7.3129983 7.214942  7.034876  6.7809963 7.2885165]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,squad,2,618,5.31150484085083,6.525224208831787,"[102 474 179 291 350 426 495 554 600 618 618 618 618 618 618 618 618 618
 618 618 618 618 618 618 618 618 618 618 618 618 618 618 618]","[4.712898  4.481411  4.7247896 4.7958765 4.746344  4.8861713 4.9907017
 4.9844723 5.102655  5.1510186 5.1508408 5.200835  5.1760283 4.975273
 4.975197  5.0821357 5.129258  5.0739474 5.097692  5.114021  5.145221
 5.222555  5.1866455 5.196066  5.152583  5.152846  5.0931616 5.09629
 4.9804835 4.897351  4.857687  4.704082  5.311505 ]","[6.0217147 5.5890203 5.925131  5.960393  5.803444  5.9602532 6.05534
 6.010413  6.181875  6.2430234 6.23539   6.3119407 6.2712383 5.975422
 5.965911  6.1227303 6.1966953 6.1278286 6.155635  6.1864877 6.238515
 6.3751035 6.3042097 6.3251324 6.2610397 6.276367  6.174275  6.187815
 6.005806  5.884475  5.8315096 5.594114  6.525224 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,wikipedia,3,763,5.819493770599365,7.247251510620117,"[282 762 581 701 752 761 763 763 763 763 763 763 763 763 763 763 763 763
 763 763 763 763 763 763 763 763 763 763 763 763 763 763 763]","[5.18707   4.9984436 5.432597  5.5408535 5.599187  5.7457795 5.8253546
 5.798259  5.821459  5.7975817 5.782639  5.8066325 5.795291  5.5792613
 5.532995  5.6269474 5.5870214 5.5223727 5.553323  5.5434175 5.5654573
 5.6226544 5.599438  5.5739665 5.5886736 5.584629  5.6339364 5.613365
 5.5733166 5.5626936 5.516873  5.3554635 5.819494 ]","[6.682367  6.1707287 6.76344   6.947441  7.0093446 7.204931  7.3120394
 7.2538176 7.279048  7.233969  7.1985726 7.2399163 7.2281065 6.8766003
 6.7971873 6.946005  6.8745036 6.7869644 6.8222103 6.81085   6.850229
 6.945652  6.8935018 6.850396  6.8747425 6.8776956 6.957395  6.9298844
 6.879307  6.8683786 6.8005424 6.5585337 7.2472515]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,pubmed,3,653,5.85752010345459,7.355668067932129,"[400 653 637 652 653 653 653 653 653 653 653 653 653 653 653 653 653 653
 653 653 653 653 653 653 653 653 653 653 653 653 653 653 653]","[5.79965   5.579929  5.830039  5.826853  5.886565  5.954109  5.9540176
 5.935981  5.906172  5.8663073 5.847927  5.8680096 5.8028994 5.609286
 5.5560827 5.6357226 5.6288033 5.567462  5.661845  5.681597  5.7237
 5.788125  5.76326   5.7955256 5.796859  5.799351  5.8283205 5.7995405
 5.7297416 5.7003093 5.603547  5.485942  5.85752  ]","[7.6213675 7.0659056 7.4246798 7.434862  7.514399  7.601334  7.5956235
 7.5568314 7.49979   7.425578  7.383945  7.4130654 7.3098555 6.98989
 6.897732  7.026408  7.0047975 6.9267154 7.0653825 7.1073833 7.1804767
 7.2920127 7.232372  7.2843933 7.2866497 7.299482  7.3471746 7.304414
 7.197344  7.151867  6.998711  6.8132544 7.355668 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,imdb,3,637,5.855172157287598,7.335759162902832,"[336 637 581 619 634 637 637 637 637 637 637 637 637 637 637 637 637 637
 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637]","[5.6086545 5.4540043 5.788466  5.81034   5.8661103 5.9413457 5.9233227
 5.9152136 5.9272084 5.902793  5.830901  5.8670745 5.865369  5.756019
 5.7367277 5.816431  5.793022  5.7440004 5.793284  5.7922764 5.847624
 5.88789   5.8590755 5.874332  5.8698072 5.8528466 5.8580613 5.8050013
 5.744181  5.6679726 5.5561657 5.4319983 5.855172 ]","[7.3379436 6.900022  7.3920302 7.4373083 7.5070105 7.5985107 7.551562
 7.5179973 7.5228643 7.475006  7.3461323 7.4041195 7.4089355 7.232227
 7.1918263 7.325458  7.2776766 7.212436  7.279236  7.28329   7.3773966
 7.4515343 7.393157  7.4183445 7.41263   7.395957  7.400833  7.3211155
 7.23213   7.1156635 6.9338703 6.7336383 7.335759 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,squad,3,637,5.694781303405762,7.03610897064209,"[206 633 353 463 595 634 637 637 637 637 637 637 637 637 637 637 637 637
 637 637 637 637 637 637 637 637 637 637 637 637 637 637 637]","[5.220562  5.042904  5.323763  5.42448   5.476713  5.5976853 5.6491094
 5.644674  5.6843696 5.705293  5.6801214 5.7218437 5.7116785 5.546421
 5.4995613 5.5946665 5.6140647 5.5697126 5.604828  5.629841  5.6688604
 5.7221212 5.7004695 5.704452  5.6755123 5.664457  5.6440706 5.63868
 5.5704203 5.4956493 5.4458666 5.2838697 5.6947813]","[6.7670994 6.341105  6.743366  6.8441305 6.863868  7.004844  7.0658503
 7.0412393 7.0928516 7.111749  7.065874  7.1318903 7.118541  6.850626
 6.7690673 6.9108753 6.9366226 6.87352   6.909538  6.950952  7.01749
 7.1134815 7.0602355 7.069188  7.0257177 7.0199184 6.9809895 6.974707
 6.870242  6.760389  6.6933484 6.443136  7.036109 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,wikipedia,4,645,5.661312103271484,7.034635066986084,"[317 645 588 638 644 645 645 645 645 645 645 645 645 645 645 645 645 645
 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645]","[5.482764  5.341674  5.701386  5.746596  5.776676  5.865545  5.9016266
 5.860493  5.879867  5.8480444 5.8148584 5.8312044 5.8123093 5.617202
 5.5921354 5.700283  5.653824  5.5270543 5.586858  5.573902  5.583424
 5.634935  5.60306   5.597569  5.5671973 5.5287776 5.5735826 5.527768
 5.478678  5.446063  5.3560715 5.230441  5.661312 ]","[7.148403  6.705904  7.225645  7.314216  7.34298   7.4582996 7.509801
 7.427124  7.4480085 7.3897104 7.324767  7.349584  7.325062  7.006943
 6.9603043 7.137831  7.0587397 6.8708544 6.9531093 6.93952   6.955538
 7.0461283 6.9785256 6.971041  6.9187946 6.8593025 6.930011  6.860564
 6.787925  6.7397585 6.5963554 6.4031034 7.034635 ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,pubmed,4,702,5.989712238311768,7.547320365905762,"[431 702 670 696 701 702 702 702 702 702 702 702 702 702 702 702 702 702
 702 702 702 702 702 702 702 702 702 702 702 702 702 702 702]","[5.9009156 5.675554  5.887703  5.8966293 5.9519234 6.019371  6.0342155
 6.0000615 5.9749155 5.9506135 5.9317064 5.9540486 5.8956614 5.732892
 5.6866055 5.7649283 5.756111  5.6939197 5.772183  5.7888794 5.8258615
 5.882554  5.866024  5.894377  5.8964214 5.9005804 5.931724  5.907229
 5.8456855 5.825923  5.76313   5.6631417 5.989712 ]","[7.7738423 7.21329   7.509812  7.538748  7.6128616 7.6981287 7.714362
 7.647136  7.596011  7.547446  7.5051446 7.540271  7.4496346 7.1749325
 7.0931044 7.221252  7.1947784 7.115209  7.226327  7.265136  7.331015
 7.430906  7.3816724 7.4269533 7.428109  7.443457  7.493686  7.4575706
 7.3646803 7.3359833 7.2358923 7.0776277 7.5473204]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,imdb,4,961,6.100825786590576,7.60414981842041,"[474 961 880 945 958 961 961 961 961 961 961 961 961 961 961 961 961 961
 961 961 961 961 961 961 961 961 961 961 961 961 961 961 961]","[5.801572  5.6728835 6.0371494 6.0604887 6.132774  6.2364764 6.2404943
 6.2497396 6.255185  6.2370954 6.1825614 6.197074  6.1645303 6.039654
 6.011222  6.103233  6.093873  6.0283403 6.0909286 6.0970187 6.145498
 6.1818056 6.146623  6.15692   6.151309  6.1311193 6.1429815 6.096211
 6.0222282 5.9515615 5.8434815 5.7054896 6.100826 ]","[7.6045218 7.134026  7.6586723 7.714727  7.814693  7.9614067 7.9590893
 7.9599133 7.954213  7.9159946 7.816183  7.8387814 7.7945232 7.5823836
 7.5254154 7.6797132 7.655154  7.56792   7.6571894 7.6721616 7.755642
 7.8237405 7.752713  7.7694683 7.7603607 7.736799  7.751197  7.6790876
 7.5663342 7.4554205 7.281022  7.054847  7.60415  ]"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8.0,13.06,37.82,5.33,21.98,0.67,0.46,12.1,squad,4,733,5.537487030029297,6.8620924949646,"[125 535 214 338 393 485 584 665 709 730 733 733 733 733 733 733 733 733
 733 733 733 733 733 733 733 733 733 733 733 733 733 733 733]","[4.880477  4.6076417 4.8400445 4.8894825 4.911307  5.0276546 5.1634927
 5.1500573 5.2489014 5.2927775 5.317614  5.3696814 5.358608  5.1681724
 5.1724806 5.28201   5.301515  5.2243533 5.24679   5.2495575 5.298791
 5.3786354 5.3528304 5.365711  5.328933  5.3299294 5.3051014 5.320666
 5.2354383 5.1789193 5.1558285 4.9797373 5.537487 ]","[6.269461  5.7510514 6.066554  6.0730996 6.030821  6.13755   6.2809024
 6.2360077 6.3821177 6.43195   6.4692364 6.549932  6.531332  6.2437887
 6.2452526 6.4076943 6.4374743 6.3366914 6.3597856 6.3679996 6.4485826
 6.5923657 6.532766  6.5628905 6.5103474 6.528261  6.482221  6.516533
 6.3808937 6.3024187 6.2680755 5.9945135 6.8620925]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,wikipedia,0,716,3.0066680908203125,3.140453577041626,"[293 694 475 564 630 672 702 709 715 716 716 716 716 716 716 716 716 716
 716 716 716 716 716 716 716 716 716 716 716 716 716]","[5.392121  4.397004  4.7621975 4.973133  5.3093376 5.460524  5.5517383
 5.74841   5.871794  5.960536  5.965219  5.95173   5.9439    5.95988
 5.9143686 5.925042  5.8834805 5.840164  5.823776  5.832862  5.756485
 5.614851  5.561537  5.3865213 5.3073077 5.1926956 5.1999564 5.188844
 4.9786615 4.884397  3.006668 ]","[6.9521    5.2481165 5.780638  6.0801725 6.58815   6.807277  6.9393
 7.2389727 7.422824  7.5518365 7.5438447 7.5081844 7.4963346 7.522218
 7.454488  7.46202   7.394392  7.327282  7.3000326 7.315337  7.200533
 6.973359  6.889143  6.5994477 6.468783  6.268129  6.2883697 6.266899
 5.937324  5.805122  3.1404536]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,pubmed,0,595,2.474649667739868,2.598107099533081,"[326 594 453 505 546 585 595 595 595 595 595 595 595 595 595 595 595 595
 595 595 595 595 595 595 595 595 595 595 595 595 595]","[5.652178  4.7031426 4.905332  5.0235095 5.3056507 5.460394  5.5400343
 5.6884017 5.756509  5.846076  5.8753657 5.837206  5.848417  5.877074
 5.774926  5.7897024 5.7239366 5.6635075 5.6197243 5.584085  5.5064554
 5.3605824 5.322648  5.1383    5.122117  5.00952   5.036626  5.064869
 4.9072475 4.8358235 2.4746497]","[7.345272  5.7247214 6.013175  6.169359  6.6053786 6.836328  6.9478045
 7.1766148 7.277753  7.4150457 7.453603  7.3860154 7.4061604 7.4561696
 7.292387  7.3077126 7.1960154 7.1011925 7.0267115 6.9671288 6.8414865
 6.5984225 6.536463  6.228267  6.1948028 6.006841  6.052248  6.0964494
 5.857579  5.7587457 2.598107 ]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,imdb,0,579,2.6574811935424805,2.818143367767334,"[292 566 437 485 516 539 554 569 576 579 579 579 579 579 579 579 579 579
 579 579 579 579 579 579 579 579 579 579 579 579 579]","[5.514788  4.5035534 4.789108  4.9305496 5.2158976 5.345092  5.4351444
 5.5857835 5.7079606 5.7898774 5.834485  5.8017263 5.7589884 5.7707767
 5.6988173 5.7599072 5.712692  5.7163363 5.7347755 5.7397213 5.7132096
 5.5779953 5.519475  5.280326  5.1395183 5.010416  5.018022  5.0033393
 4.8180466 4.7663794 2.6574812]","[7.153674  5.4374933 5.867961  6.064606  6.4985676 6.694502  6.824407
 7.051186  7.2272687 7.345942  7.403278  7.341439  7.270563  7.2901134
 7.176175  7.2685065 7.1876297 7.1965985 7.225033  7.2305565 7.1877065
 6.9647765 6.871995  6.477297  6.255041  6.0513463 6.0722947 6.0591674
 5.778764  5.7045703 2.8181434]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,squad,0,829,3.212465286254883,3.401036500930786,"[172 415 261 287 317 385 482 570 655 745 813 829 829 829 829 829 829 829
 829 829 829 829 829 829 829 829 829 829 829 829 829]","[5.240887  4.336982  4.6594505 4.713151  4.9449553 5.059222  5.04312
 5.259978  5.3713098 5.433609  5.4937935 5.504924  5.578709  5.5724516
 5.5846753 5.6262016 5.6205654 5.6356306 5.6262503 5.6221457 5.5877085
 5.3728714 5.3811746 5.203173  5.102022  4.9361477 4.946972  4.8728085
 4.6885676 4.638123  3.2124653]","[6.764531  5.2494655 5.710497  5.7731643 6.1394916 6.285244  6.186257
 6.479236  6.607956  6.6111493 6.685518  6.668343  6.8036942 6.774938
 6.8184175 6.8553495 6.85809   6.885936  6.869139  6.8687882 6.8325324
 6.520705  6.543031  6.27468   6.1289244 5.86189   5.8782997 5.7525606
 5.463946  5.3843045 3.4010365]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,wikipedia,1,672,2.651740789413452,2.6766269207000732,"[304 668 485 555 617 652 667 672 672 672 672 672 672 672 672 672 672 672
 672 672 672 672 672 672 672 672 672 672 672 672 672]","[5.476326  4.5282364 4.865548  4.987066  5.229786  5.3410187 5.4309754
 5.6108103 5.708541  5.870988  5.885237  5.8785515 5.8469667 5.879211
 5.792056  5.8439627 5.750391  5.6726565 5.681257  5.646174  5.5670547
 5.3396306 5.253362  5.0159907 4.906603  4.723546  4.7113423 4.732946
 4.516179  4.4495664 2.6517408]","[7.088955  5.4784646 5.951004  6.1079664 6.4661446 6.624531  6.7548795
 7.023926  7.1664243 7.417705  7.428376  7.405902  7.3505497 7.4032145
 7.2648897 7.341525  7.193082  7.068589  7.07583   7.0250297 6.90197
 6.5341406 6.396701  6.006027  5.8270226 5.5283227 5.5173335 5.545202
 5.212404  5.132631  2.676627 ]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,pubmed,1,704,3.2255821228027344,3.378767728805542,"[382 699 542 610 656 684 698 702 704 704 704 704 704 704 704 704 704 704
 704 704 704 704 704 704 704 704 704 704 704 704 704]","[5.7682667 4.8264318 5.1037207 5.253697  5.545705  5.6968937 5.758078
 5.874971  5.9255805 6.0012064 6.0125294 5.97515   5.977138  6.0141134
 5.922781  5.9397316 5.886219  5.8238764 5.7835813 5.779871  5.703845
 5.5910034 5.566067  5.410198  5.3957667 5.3174887 5.3321633 5.3554544
 5.2483974 5.1747317 3.2255821]","[7.519948  5.875677  6.275421  6.485429  6.950373  7.1772556 7.2629457
 7.4381156 7.508622  7.6230516 7.634014  7.5660806 7.567539  7.6297755
 7.484496  7.5017776 7.410139  7.309797  7.242222  7.231645  7.1118393
 6.9196324 6.8777943 6.606592  6.573229  6.425492  6.453715  6.4899125
 6.311921  6.2083616 3.3787677]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,imdb,1,578,2.468149423599243,2.5726664066314697,"[305 577 457 516 553 569 574 578 578 578 578 578 578 578 578 578 578 578
 578 578 578 578 578 578 578 578 578 578 578 578 578]","[5.5432353 4.548644  4.800966  4.9359813 5.230768  5.337719  5.4505067
 5.6097136 5.733965  5.8288593 5.8589487 5.835722  5.7673044 5.8147497
 5.746727  5.8174725 5.769667  5.756373  5.7632365 5.751446  5.702947
 5.5651903 5.5019493 5.2300386 5.084759  4.931929  4.929266  4.9186797
 4.7298255 4.6871977 2.4681494]","[7.1814055 5.464636  5.833028  6.016022  6.46474   6.6348615 6.807971
 7.0558023 7.2434874 7.392732  7.4337683 7.3937397 7.275469  7.355934
 7.2449164 7.3519278 7.2717624 7.249462  7.2593393 7.2375913 7.156143
 6.9260283 6.828319  6.3874598 6.160266  5.9209514 5.925668  5.916973
 5.630148  5.5658684 2.5726664]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,squad,1,820,3.0183184146881104,3.155576229095459,"[276 628 439 488 529 584 656 762 817 820 820 820 820 820 820 820 820 820
 820 820 820 820 820 820 820 820 820 820 820 820 820]","[5.4144707 4.4727736 4.767774  4.851492  5.106179  5.216728  5.2774687
 5.4768    5.569485  5.7349544 5.7835493 5.825913  5.8238087 5.877185
 5.802184  5.849354  5.7902317 5.75931   5.7341595 5.725417  5.6600075
 5.455428  5.390381  5.1852055 5.0915565 4.9133406 4.935078  4.924122
 4.752577  4.7211466 3.0183184]","[6.993968  5.3776407 5.811274  5.9141064 6.3026423 6.4528418 6.505642
 6.7814207 6.8930383 7.084734  7.154026  7.19139   7.209907  7.279804
 7.1799164 7.230971  7.1446433 7.101493  7.0579023 7.0427938 6.9462967
 6.649644  6.5492697 6.23596   6.0915027 5.800592  5.8358335 5.8148985
 5.549798  5.507737  3.1555762]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,wikipedia,2,769,2.9326634407043457,3.070476531982422,"[279 714 479 577 655 705 740 760 769 769 769 769 769 769 769 769 769 769
 769 769 769 769 769 769 769 769 769 769 769 769 769]","[5.2306805 4.1689196 4.670654  4.873295  5.229395  5.3632226 5.4891653
 5.6937885 5.795166  5.9283705 5.950902  5.9285865 5.9262457 5.9602795
 5.890192  5.927499  5.868022  5.8290133 5.763108  5.777901  5.6958776
 5.587002  5.5483837 5.433444  5.4105577 5.3153853 5.3175335 5.280943
 5.121808  4.974515  2.9326634]","[6.6962633 4.8970127 5.6334853 5.9176507 6.4521623 6.6401277 6.825426
 7.1353226 7.2820396 7.4776983 7.500469  7.4509315 7.4419866 7.496412
 7.387616  7.437848  7.33906   7.2836523 7.177305  7.2029552 7.076711
 6.894705  6.829715  6.6245494 6.5826364 6.417388  6.431981  6.3783607
 6.128892  5.9219427 3.0704765]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,pubmed,2,681,2.740635871887207,2.9124653339385986,"[387 680 541 601 640 671 680 681 681 681 681 681 681 681 681 681 681 681
 681 681 681 681 681 681 681 681 681 681 681 681 681]","[5.815625  4.9196386 5.1234713 5.219588  5.5047503 5.640421  5.700968
 5.8241706 5.866232  5.9577284 5.976264  5.924551  5.913023  5.946784
 5.843686  5.867399  5.8194976 5.7596855 5.718953  5.7108097 5.6330514
 5.495764  5.4624724 5.2731814 5.2629795 5.1678185 5.1871347 5.2188663
 5.0910773 5.0332527 2.7406359]","[7.591179  6.033717  6.313971  6.4375887 6.884368  7.0881577 7.17327
 7.3624845 7.4204125 7.560902  7.5832367 7.493538  7.4717946 7.528993
 7.3633027 7.391412  7.3093195 7.2123804 7.145896  7.129573  7.005906
 6.77566   6.7213855 6.4052186 6.377691  6.2127757 6.2477417 6.297924
 6.0997853 6.0218115 2.9124653]"
deepseek-ai/deepseek-llm-7b-chat,7.0,14.82,41.71,11.26,2.04,2.13,19.21,12.59,imdb,2,690,2.516754388809204,2.609113931655884,"[355 688 545 609 653 676 684 688 690 690 690 690 690 690 690 690 690 690
 690 690 690 690 690 690 690 690 690 690 690 690 690]","[5.673817  4.650625  4.9614005 5.111979  5.4343085 5.562002  5.669301
 5.810213  5.931814  6.009616  6.040783  5.9902334 5.9540596 5.9904184
 5.8912563 5.9462023 5.8691664 5.8459086 5.8446093 5.8475943 5.8072834
 5.671359  5.6130314 5.376277  5.2463727 5.1109385 5.114315  5.1228294
 4.9286785 4.8692718 2.5167544]","[7.375277  5.61472   6.0577574 6.271241  6.766327  6.965638  7.1305676
 7.34793   7.5344753 7.654538  7.692215  7.604225  7.545245  7.6089244
 7.4482713 7.533701  7.4066243 7.3702292 7.364339  7.36326   7.2913694
 7.0636396 6.968159  6.571478  6.3610435 6.1397085 6.1528    6.1694293
 5.8666544 5.7828093 2.609114 ]"
